Student ID,Name,Age,Gender,Grade,Attendance (%),Exam Score,GPA,Teacher ID,Subject,Classrooms,Library Books,Digital Resources,Lab Facilities,Parent Education,Household Income,Internet Access,Transport,Sports Participation,Clubs Participation,Arts Participation,Semester,Parent Satisfaction,Math Marks,Science Marks,English Marks,History Marks,Computer Science Marks
S00161,Student_161,16,Female,10,99.73,90,4.5,T0040,Science,96,6749,241,Available,PhD,65666,Yes,Walk,No,No,Yes,Semester 1,4,86,89,74,91,58
S00162,Student_162,10,Male,11,73.06,83,4.15,T0430,Geography,40,1293,189,Available,High School,98907,Yes,Bus,No,Yes,Yes,Semester 2,1,95,75,62,51,97
S00163,Student_163,17,Male,9,82.14,94,4.7,T0182,English,46,5231,391,Available,Master,34976,Yes,Walk,Yes,Yes,No,Semester 2,3,71,76,58,51,65
S00164,Student_164,13,Male,11,71.87,62,3.1,T0297,Math,69,1486,186,Available,Master,69283,Yes,Private,No,No,Yes,Semester 2,3,56,88,79,65,51
S00165,Student_165,11,Male,11,94.63,57,2.85,T0473,Science,70,9649,38,Not Available,Master,98216,No,Private,No,Yes,No,Semester 2,4,62,77,58,61,80
S00166,Student_166,10,Female,5,72.77,62,3.1,T0376,Geography,76,4095,175,Not Available,High School,76223,No,Bus,Yes,Yes,No,Semester 1,2,67,82,89,89,96
S00167,Student_167,17,Female,9,90.22,85,4.25,T0081,Science,38,1354,335,Not Available,Bachelor,26157,No,Walk,Yes,No,No,Semester 1,4,91,51,56,75,68
S00168,Student_168,16,Female,6,71.69,55,2.75,T0038,Computer Science,76,2069,235,Available,Bachelor,75730,No,Walk,No,Yes,No,Semester 1,1,83,90,65,59,60
S00169,Student_169,16,Female,6,90.19,87,4.35,T0356,Math,88,2756,145,Available,PhD,50870,Yes,Private,Yes,Yes,No,Semester 1,2,62,64,87,64,71
S00170,Student_170,15,Female,11,95.29,81,4.05,T0420,History,80,4603,196,Available,High School,49016,No,Walk,Yes,No,No,Semester 1,3,83,88,81,97,78
S00171,Student_171,17,Female,5,81.96,70,3.5,T0467,History,76,4676,64,Not Available,Master,64227,Yes,Walk,No,Yes,Yes,Semester 2,5,78,56,78,74,80
S00172,Student_172,14,Female,9,85.66,93,4.65,T0428,Geography,25,8461,375,Available,Bachelor,22676,No,Walk,Yes,No,No,Semester 1,1,96,69,92,53,57
S00173,Student_173,12,Female,6,82.05,93,4.65,T0057,Science,54,5754,11,Not Available,High School,21215,Yes,Bus,Yes,Yes,No,Semester 1,2,54,62,89,75,59
S00174,Student_174,13,Female,8,79.01,98,4.9,T0322,English,43,8929,419,Not Available,Master,38861,No,Private,No,No,No,Semester 2,5,80,81,64,72,55
S00175,Student_175,17,Female,7,94.1,56,2.8,T0465,Math,93,8406,328,Not Available,Master,35860,No,Bus,Yes,No,Yes,Semester 2,1,60,78,60,86,80
S00176,Student_176,15,Female,7,78.16,75,3.75,T0030,History,53,6501,26,Available,Master,87800,No,Private,Yes,Yes,No,Semester 2,3,87,53,58,98,84
S00177,Student_177,12,Female,6,91.69,64,3.2,T0495,History,87,2232,68,Not Available,Master,51740,Yes,Bus,Yes,Yes,Yes,Semester 1,2,96,68,65,91,99
S00178,Student_178,12,Female,9,76.19,98,4.9,T0266,Science,51,1314,97,Not Available,Master,20969,Yes,Bus,No,No,Yes,Semester 2,4,53,59,74,53,89
S00179,Student_179,10,Female,10,77.5,91,4.55,T0227,History,44,7535,232,Available,PhD,59396,No,Bus,No,No,Yes,Semester 1,2,56,85,81,50,78
S00180,Student_180,12,Female,6,80.09,72,3.6,T0317,Science,84,1686,281,Not Available,Master,20600,Yes,Walk,Yes,No,No,Semester 2,2,72,61,94,50,70
S00181,Student_181,14,Female,10,87.67,87,4.35,T0447,Math,93,8081,67,Available,PhD,57223,No,Private,No,No,No,Semester 1,1,80,71,59,88,90
S00182,Student_182,16,Male,10,83.63,90,4.5,T0500,Science,39,2725,201,Not Available,Master,42325,No,Bus,Yes,Yes,Yes,Semester 1,4,66,76,59,52,54
S00183,Student_183,15,Female,9,92.35,64,3.2,T0292,History,62,9676,59,Available,Master,95060,Yes,Walk,Yes,Yes,Yes,Semester 2,3,59,84,79,97,54
S00184,Student_184,12,Male,10,76.41,97,4.85,T0054,Science,67,6923,222,Not Available,Master,22716,Yes,Bus,No,Yes,Yes,Semester 1,5,71,89,69,97,73
S00185,Student_185,10,Female,8,70.32,89,4.45,T0097,History,37,9489,239,Not Available,Master,32708,No,Walk,No,Yes,Yes,Semester 1,3,79,66,90,64,64
S00186,Student_186,14,Female,9,93.3,65,3.25,T0449,Computer Science,24,5673,163,Not Available,PhD,37165,No,Bus,No,No,No,Semester 2,4,78,55,83,92,77
S00187,Student_187,11,Male,6,94.65,81,4.05,T0466,Geography,47,9235,282,Available,High School,81152,No,Private,No,Yes,Yes,Semester 1,5,66,94,50,67,83
S00188,Student_188,16,Female,11,71.78,86,4.3,T0004,History,59,6382,379,Available,Bachelor,21434,No,Private,Yes,No,No,Semester 2,2,92,99,81,70,62
S00189,Student_189,16,Male,8,88.33,67,3.35,T0439,History,22,1019,55,Available,PhD,34852,No,Bus,Yes,Yes,Yes,Semester 1,5,70,97,89,57,93
S00190,Student_190,15,Male,5,81.35,69,3.45,T0310,History,44,5541,371,Not Available,PhD,57106,No,Bus,Yes,Yes,Yes,Semester 2,2,71,92,80,74,81
S00191,Student_191,16,Male,7,93.82,95,4.75,T0367,Geography,33,1954,392,Available,PhD,34965,No,Bus,No,Yes,No,Semester 2,4,97,63,97,81,71
S00192,Student_192,12,Female,6,96.23,51,2.55,T0091,Computer Science,74,7370,461,Available,High School,45592,Yes,Bus,No,No,Yes,Semester 1,3,88,82,60,55,78
S00193,Student_193,10,Female,6,95.53,72,3.6,T0089,English,97,7713,315,Available,Bachelor,79563,Yes,Walk,No,Yes,Yes,Semester 2,1,89,93,90,99,52
S00194,Student_194,16,Female,6,93.32,79,3.95,T0320,History,27,8259,436,Available,High School,88238,Yes,Private,No,Yes,No,Semester 1,5,97,77,68,89,54
S00195,Student_195,16,Male,8,78.07,52,2.6,T0375,English,67,9750,127,Not Available,Bachelor,40375,Yes,Walk,Yes,Yes,No,Semester 1,1,97,87,99,69,99
S00196,Student_196,11,Male,5,94.36,95,4.75,T0092,Math,35,9804,185,Not Available,Bachelor,28651,Yes,Private,Yes,Yes,No,Semester 1,1,71,56,56,98,60
S00197,Student_197,11,Female,11,86.0,88,4.4,T0150,Computer Science,38,3906,77,Not Available,Bachelor,76684,Yes,Bus,No,No,Yes,Semester 2,5,76,60,78,78,97
S00198,Student_198,13,Female,9,71.58,96,4.8,T0234,Science,81,1446,260,Not Available,High School,21977,Yes,Private,No,No,No,Semester 1,1,72,82,91,54,90
S00199,Student_199,14,Female,5,83.71,98,4.9,T0409,English,53,4530,412,Not Available,Bachelor,97005,No,Bus,Yes,Yes,No,Semester 2,1,53,52,87,84,75
S00200,Student_200,12,Female,8,98.26,50,2.5,T0337,Computer Science,99,8827,239,Not Available,Master,66828,No,Bus,No,No,No,Semester 2,1,75,71,85,68,58
S00201,Student_201,16,Female,6,96.64,90,4.5,T0059,Math,14,1292,418,Available,PhD,72916,Yes,Walk,No,No,Yes,Semester 2,3,88,62,82,88,93
S00202,Student_202,17,Male,7,73.07,71,3.55,T0185,Computer Science,42,1636,209,Not Available,Bachelor,91613,No,Private,Yes,No,No,Semester 1,2,66,78,85,61,60
S00203,Student_203,16,Male,6,92.32,78,3.9,T0438,Science,14,1054,155,Available,PhD,77020,Yes,Walk,Yes,Yes,Yes,Semester 1,3,52,55,75,82,50
S00204,Student_204,10,Male,9,94.17,63,3.15,T0044,History,45,7537,60,Not Available,High School,72727,Yes,Walk,Yes,Yes,No,Semester 2,3,66,91,78,84,87
S00205,Student_205,13,Female,10,78.14,97,4.85,T0180,History,86,3903,411,Available,High School,73801,Yes,Walk,No,No,Yes,Semester 1,2,92,88,78,91,94
S00206,Student_206,14,Male,7,84.15,77,3.85,T0076,History,90,2754,377,Not Available,Master,63435,Yes,Walk,No,No,Yes,Semester 2,2,89,92,84,87,77
S00207,Student_207,17,Male,6,91.33,70,3.5,T0144,Geography,22,1866,195,Not Available,Bachelor,92150,No,Private,No,Yes,No,Semester 2,1,68,77,52,97,72
S00208,Student_208,13,Male,11,83.17,94,4.7,T0101,Geography,34,1448,329,Not Available,PhD,84353,Yes,Private,No,Yes,Yes,Semester 1,3,88,64,95,95,80
S00209,Student_209,15,Male,7,73.38,81,4.05,T0381,Geography,67,8795,208,Not Available,PhD,83811,Yes,Walk,No,No,No,Semester 2,5,67,73,54,57,51
S00210,Student_210,14,Male,10,91.18,55,2.75,T0272,Geography,11,8309,450,Available,PhD,28446,Yes,Private,Yes,No,Yes,Semester 1,5,77,92,82,87,67
S00211,Student_211,16,Female,5,97.35,50,2.5,T0465,Math,97,7707,154,Available,High School,69202,No,Bus,Yes,No,Yes,Semester 2,1,64,99,60,80,65
S00212,Student_212,16,Male,8,89.57,70,3.5,T0055,Computer Science,45,9738,68,Not Available,Bachelor,20799,No,Private,Yes,Yes,Yes,Semester 1,3,75,75,55,60,91
S00213,Student_213,14,Female,6,93.21,53,2.65,T0189,Math,34,7919,204,Not Available,Master,77443,Yes,Walk,Yes,Yes,Yes,Semester 1,1,84,50,51,53,66
S00214,Student_214,16,Female,9,80.75,52,2.6,T0351,History,43,4526,479,Available,Master,29939,No,Bus,No,No,Yes,Semester 1,3,65,75,62,89,97
S00215,Student_215,12,Female,5,75.5,98,4.9,T0335,Science,21,6456,152,Not Available,High School,59410,Yes,Bus,Yes,No,Yes,Semester 2,1,64,95,50,54,66
S00216,Student_216,14,Female,6,89.28,79,3.95,T0077,Geography,28,7869,232,Not Available,Bachelor,84402,No,Bus,Yes,No,No,Semester 1,2,54,80,76,91,96
S00217,Student_217,13,Female,5,79.83,80,4.0,T0296,Computer Science,46,7822,109,Available,Master,36620,Yes,Bus,Yes,Yes,No,Semester 2,5,95,72,89,71,84
S00218,Student_218,14,Male,9,95.8,83,4.15,T0219,Science,10,3114,35,Available,Master,69623,Yes,Bus,Yes,Yes,No,Semester 1,1,73,81,91,93,80
S00219,Student_219,17,Male,6,73.68,68,3.4,T0277,Math,69,9655,441,Available,High School,82861,Yes,Walk,No,No,Yes,Semester 1,3,51,93,64,66,84
S00220,Student_220,16,Female,10,83.0,69,3.45,T0066,Geography,76,3771,23,Available,PhD,27181,No,Walk,No,Yes,Yes,Semester 2,5,85,50,84,69,73
S00221,Student_221,12,Female,10,81.9,72,3.6,T0136,Math,58,9529,131,Not Available,Master,61098,No,Bus,Yes,Yes,No,Semester 2,1,94,67,79,92,90
S00222,Student_222,12,Female,9,98.14,89,4.45,T0234,Math,99,7884,474,Not Available,High School,67178,Yes,Walk,No,Yes,Yes,Semester 2,4,97,66,55,61,86
S00223,Student_223,15,Male,7,74.59,74,3.7,T0199,English,88,6178,274,Not Available,Master,80206,No,Private,Yes,Yes,No,Semester 1,5,80,95,83,93,98
S00224,Student_224,13,Female,9,70.3,64,3.2,T0266,Computer Science,55,1381,16,Not Available,Master,64055,No,Walk,Yes,No,No,Semester 1,4,79,93,70,66,79
S00225,Student_225,11,Male,7,77.14,87,4.35,T0441,Math,57,3688,228,Available,High School,40885,Yes,Private,Yes,Yes,No,Semester 1,3,61,77,81,76,67
S00226,Student_226,11,Female,6,94.61,72,3.6,T0388,History,77,3834,229,Not Available,High School,38096,Yes,Walk,No,No,Yes,Semester 1,2,86,50,69,72,76
S00227,Student_227,14,Male,7,76.28,51,2.55,T0043,Math,28,2698,192,Not Available,Bachelor,45526,No,Private,Yes,No,No,Semester 1,2,70,85,84,54,65
S00228,Student_228,15,Female,6,77.23,64,3.2,T0361,Geography,97,8903,405,Available,Master,43094,Yes,Private,No,No,Yes,Semester 1,3,61,54,58,98,69
S00229,Student_229,10,Male,6,73.9,93,4.65,T0228,History,49,9907,410,Not Available,PhD,23796,No,Bus,No,Yes,No,Semester 1,4,89,54,86,77,90
S00230,Student_230,14,Female,11,91.46,84,4.2,T0227,Math,15,9572,466,Available,PhD,74571,Yes,Walk,No,Yes,Yes,Semester 1,2,86,51,55,86,96
S00231,Student_231,15,Male,8,72.08,59,2.95,T0063,History,89,1254,117,Available,Bachelor,95864,Yes,Bus,No,No,Yes,Semester 1,2,84,60,59,79,77
S00232,Student_232,13,Male,6,79.94,63,3.15,T0171,Math,72,5717,401,Available,Bachelor,24110,Yes,Private,Yes,No,No,Semester 2,4,71,84,58,94,70
S00233,Student_233,13,Male,7,78.47,76,3.8,T0451,Computer Science,44,9392,356,Available,High School,68445,Yes,Walk,No,No,Yes,Semester 1,1,94,79,82,78,90
S00234,Student_234,13,Male,8,86.65,63,3.15,T0250,History,81,870,133,Available,PhD,62843,Yes,Walk,Yes,No,Yes,Semester 1,2,85,81,65,63,94
S00235,Student_235,13,Male,8,91.91,84,4.2,T0338,Science,70,2232,179,Not Available,Master,50897,Yes,Bus,Yes,Yes,No,Semester 2,2,57,57,81,57,82
S00236,Student_236,13,Male,6,85.99,82,4.1,T0250,English,14,5759,469,Not Available,High School,30508,Yes,Walk,No,Yes,No,Semester 2,1,76,51,87,95,97
S00237,Student_237,15,Male,9,97.93,50,2.5,T0307,History,46,1301,430,Not Available,Master,78472,Yes,Walk,Yes,Yes,No,Semester 1,4,76,85,97,76,58
S00238,Student_238,15,Female,9,98.54,83,4.15,T0238,Geography,85,6899,413,Available,PhD,50366,No,Walk,Yes,Yes,Yes,Semester 2,4,85,88,69,55,73
S00239,Student_239,12,Female,10,80.84,68,3.4,T0056,English,98,9681,266,Available,High School,71538,No,Private,No,No,No,Semester 1,1,56,74,69,56,62
S00240,Student_240,17,Female,8,93.33,73,3.65,T0171,English,97,5271,18,Not Available,Master,28583,No,Bus,No,Yes,Yes,Semester 1,2,52,68,52,75,79
S00241,Student_241,11,Female,6,92.16,91,4.55,T0408,Math,20,7507,376,Available,Bachelor,83628,No,Private,No,No,No,Semester 2,1,53,56,63,91,95
S00242,Student_242,16,Female,11,96.79,53,2.65,T0480,History,49,915,289,Available,Master,20168,No,Bus,No,Yes,No,Semester 1,3,73,89,70,79,92
S00243,Student_243,13,Male,9,83.44,85,4.25,T0034,Computer Science,74,3837,134,Available,Master,85055,No,Private,Yes,Yes,No,Semester 1,1,57,63,57,66,82
S00244,Student_244,10,Male,11,85.91,62,3.1,T0315,English,17,5758,171,Not Available,High School,73117,No,Private,Yes,No,No,Semester 2,5,94,53,95,55,95
S00245,Student_245,16,Male,6,82.47,81,4.05,T0130,Geography,96,8527,45,Available,PhD,82058,No,Private,No,No,Yes,Semester 2,4,62,95,73,52,73
S00246,Student_246,15,Male,6,95.51,58,2.9,T0130,Computer Science,93,5557,13,Available,Master,44556,No,Private,No,No,Yes,Semester 2,2,58,82,96,68,69
S00247,Student_247,10,Male,8,76.89,88,4.4,T0394,Computer Science,20,7467,422,Available,Master,71879,Yes,Bus,Yes,Yes,Yes,Semester 2,2,69,86,70,68,99
S00248,Student_248,10,Female,11,77.19,65,3.25,T0151,Geography,80,2120,96,Not Available,Master,43933,No,Walk,Yes,No,No,Semester 2,3,69,92,91,73,50
S00249,Student_249,10,Female,10,81.18,99,4.95,T0143,Geography,67,6482,492,Available,Master,36159,No,Bus,No,No,Yes,Semester 1,2,54,79,81,77,72
S00250,Student_250,12,Female,8,76.91,52,2.6,T0118,Math,57,8493,409,Not Available,Bachelor,40861,Yes,Walk,No,Yes,Yes,Semester 1,3,95,96,66,84,82
S00251,Student_251,15,Female,5,86.83,69,3.45,T0204,Science,22,3292,273,Available,PhD,33556,No,Bus,No,No,Yes,Semester 2,3,54,69,89,84,66
S00252,Student_252,10,Male,11,74.03,59,2.95,T0384,History,69,9264,100,Available,PhD,90256,Yes,Bus,No,No,Yes,Semester 1,4,84,63,53,54,51
S00253,Student_253,13,Male,9,79.61,71,3.55,T0235,English,58,7886,304,Not Available,High School,55280,Yes,Bus,No,Yes,Yes,Semester 1,3,50,76,91,87,80
S00254,Student_254,14,Male,9,97.4,97,4.85,T0017,History,76,5393,67,Not Available,Master,47837,No,Bus,No,No,No,Semester 1,4,91,62,72,55,80
S00255,Student_255,10,Female,9,82.28,52,2.6,T0082,Computer Science,16,5596,149,Not Available,High School,73741,No,Private,No,No,Yes,Semester 1,3,64,56,85,78,65
S00256,Student_256,12,Male,7,92.45,60,3.0,T0014,English,86,5356,181,Available,Bachelor,99370,Yes,Bus,Yes,No,Yes,Semester 1,1,66,67,71,72,86
S00257,Student_257,16,Female,6,73.4,74,3.7,T0081,Math,34,4155,269,Not Available,Bachelor,59446,No,Bus,Yes,No,No,Semester 1,4,61,87,74,94,86
S00258,Student_258,15,Male,8,77.43,91,4.55,T0207,History,32,8984,34,Not Available,Master,53049,No,Walk,Yes,Yes,Yes,Semester 2,5,95,88,53,86,56
S00259,Student_259,17,Male,9,94.22,97,4.85,T0204,Math,60,4793,207,Not Available,High School,57694,No,Private,Yes,No,No,Semester 2,1,85,58,59,81,85
S00260,Student_260,12,Female,5,92.89,57,2.85,T0379,Math,56,579,76,Available,High School,30820,No,Private,Yes,No,Yes,Semester 1,3,92,72,73,50,50
S00261,Student_261,10,Male,9,81.58,58,2.9,T0272,History,14,4808,432,Not Available,PhD,82297,Yes,Bus,Yes,Yes,Yes,Semester 1,5,64,80,84,98,79
S00262,Student_262,15,Male,10,98.63,64,3.2,T0032,History,22,2362,127,Available,High School,36005,Yes,Bus,No,Yes,Yes,Semester 1,4,63,51,99,83,67
S00263,Student_263,14,Female,6,97.32,81,4.05,T0023,English,51,1118,289,Available,Bachelor,68609,No,Private,No,Yes,No,Semester 2,5,76,89,63,93,91
S00264,Student_264,10,Male,11,98.87,52,2.6,T0102,Computer Science,14,1459,478,Available,Bachelor,72364,No,Private,No,No,Yes,Semester 1,5,99,87,69,77,88
S00265,Student_265,12,Female,6,82.84,53,2.65,T0162,Computer Science,32,4235,15,Not Available,Master,82974,No,Bus,No,Yes,No,Semester 1,3,71,90,95,99,75
S00266,Student_266,11,Male,11,75.92,79,3.95,T0098,Geography,71,8614,106,Not Available,High School,90168,Yes,Bus,No,No,No,Semester 1,1,58,88,63,56,60
S00267,Student_267,13,Male,11,88.8,62,3.1,T0144,Math,10,2668,81,Not Available,High School,64944,No,Bus,Yes,Yes,Yes,Semester 1,5,96,54,88,86,50
S00268,Student_268,17,Male,8,90.54,93,4.65,T0418,Computer Science,83,3745,426,Not Available,Bachelor,80776,No,Walk,Yes,No,Yes,Semester 2,1,70,72,58,78,87
S00269,Student_269,16,Male,7,73.76,70,3.5,T0104,Science,63,7735,441,Available,Master,61895,Yes,Private,Yes,No,Yes,Semester 2,5,52,98,83,68,54
S00270,Student_270,12,Male,11,93.59,90,4.5,T0382,English,81,1661,460,Not Available,PhD,30534,Yes,Walk,Yes,Yes,No,Semester 1,4,80,81,69,97,71
S00271,Student_271,15,Male,11,70.54,95,4.75,T0455,English,12,2540,389,Not Available,PhD,87224,No,Private,Yes,Yes,Yes,Semester 1,3,62,88,52,93,62
S00272,Student_272,17,Male,8,84.48,68,3.4,T0417,Geography,92,8660,267,Available,Master,20816,Yes,Private,Yes,Yes,No,Semester 1,5,51,65,61,68,66
S00273,Student_273,17,Male,9,79.93,88,4.4,T0324,Geography,73,6149,47,Not Available,Master,65935,No,Private,Yes,Yes,No,Semester 1,3,96,60,97,69,99
S00274,Student_274,17,Female,10,92.21,97,4.85,T0171,Math,60,9791,305,Available,PhD,53445,Yes,Private,Yes,No,Yes,Semester 1,1,63,63,88,64,56
S00275,Student_275,10,Female,5,79.38,71,3.55,T0064,English,11,7818,65,Available,Bachelor,30446,Yes,Private,No,Yes,No,Semester 2,5,56,52,61,73,87
S00276,Student_276,13,Male,8,94.8,69,3.45,T0244,English,58,7983,112,Not Available,High School,33815,Yes,Bus,Yes,No,No,Semester 2,4,78,57,91,90,56
S00277,Student_277,10,Male,7,87.85,86,4.3,T0071,Science,40,4632,112,Available,PhD,96042,Yes,Walk,No,No,Yes,Semester 2,2,53,64,71,57,61
S00278,Student_278,15,Female,8,93.82,80,4.0,T0274,Math,83,1344,225,Available,Master,22446,Yes,Walk,No,Yes,Yes,Semester 2,1,53,58,84,56,87
S00279,Student_279,10,Male,6,99.68,59,2.95,T0452,Math,89,6277,30,Available,Master,21720,Yes,Private,No,No,No,Semester 1,3,73,65,89,68,72
S00280,Student_280,11,Male,9,90.37,67,3.35,T0369,Computer Science,93,2143,124,Not Available,High School,46479,No,Walk,Yes,Yes,Yes,Semester 2,1,91,75,80,77,97
S00281,Student_281,13,Female,9,99.55,92,4.6,T0125,Geography,12,1763,219,Not Available,Master,85759,No,Walk,Yes,Yes,No,Semester 2,4,70,81,56,61,57
S00282,Student_282,13,Male,11,70.87,88,4.4,T0383,Computer Science,44,3434,300,Not Available,Bachelor,98488,Yes,Bus,Yes,Yes,No,Semester 1,3,94,67,58,75,64
S00283,Student_283,15,Male,9,80.14,95,4.75,T0317,Math,94,6639,212,Available,Master,78656,Yes,Private,Yes,Yes,No,Semester 1,3,77,57,86,84,79
S00284,Student_284,16,Female,9,73.24,69,3.45,T0331,Science,45,7674,468,Not Available,High School,54076,No,Bus,Yes,No,No,Semester 1,3,87,88,71,53,58
S00285,Student_285,11,Male,9,77.87,67,3.35,T0107,Math,73,715,332,Not Available,PhD,66265,No,Walk,Yes,Yes,No,Semester 2,2,57,81,58,83,94
S00286,Student_286,12,Male,9,95.17,60,3.0,T0148,Computer Science,41,5276,197,Available,Bachelor,52967,Yes,Private,No,No,Yes,Semester 1,2,91,59,65,56,70
S00287,Student_287,10,Female,5,70.97,71,3.55,T0395,History,27,2840,160,Not Available,Master,73258,Yes,Private,Yes,No,Yes,Semester 2,3,66,61,70,76,93
S00288,Student_288,14,Male,7,85.61,93,4.65,T0463,History,43,8206,458,Not Available,High School,68625,No,Private,Yes,Yes,No,Semester 2,2,58,61,58,52,63
S00289,Student_289,10,Female,11,87.01,67,3.35,T0430,Science,65,2590,200,Available,PhD,25074,Yes,Private,Yes,Yes,Yes,Semester 1,3,95,59,61,82,57
S00290,Student_290,17,Male,9,86.83,83,4.15,T0192,Geography,76,1616,416,Not Available,PhD,68130,No,Private,Yes,No,Yes,Semester 1,4,69,83,76,61,96
S00291,Student_291,10,Male,11,84.26,72,3.6,T0337,English,62,8250,223,Available,High School,40377,Yes,Private,Yes,No,Yes,Semester 2,3,54,79,96,68,85
S00292,Student_292,12,Female,7,93.72,50,2.5,T0226,Math,76,5834,388,Not Available,PhD,73085,Yes,Bus,Yes,Yes,Yes,Semester 2,2,84,93,99,66,58
S00293,Student_293,10,Female,10,74.01,59,2.95,T0242,Computer Science,75,2661,51,Not Available,PhD,59701,Yes,Bus,No,No,No,Semester 1,4,90,80,58,67,75
S00294,Student_294,11,Male,9,79.32,50,2.5,T0496,Geography,73,3756,487,Not Available,PhD,70749,Yes,Walk,Yes,Yes,No,Semester 2,4,78,87,76,52,69
S00295,Student_295,11,Female,11,88.47,87,4.35,T0460,Computer Science,76,9840,457,Available,PhD,85081,No,Private,Yes,No,Yes,Semester 2,2,61,74,77,62,87
S00296,Student_296,13,Female,8,90.73,88,4.4,T0362,Geography,90,3676,203,Not Available,High School,28471,No,Private,Yes,No,No,Semester 2,3,81,73,84,81,55
S00297,Student_297,15,Male,11,82.12,98,4.9,T0284,Math,48,6880,259,Not Available,High School,60358,No,Bus,No,No,No,Semester 2,2,80,82,92,54,83
S00298,Student_298,16,Male,9,96.26,58,2.9,T0432,English,47,3845,90,Available,Master,23019,No,Walk,No,Yes,No,Semester 2,1,80,58,87,74,72
S00299,Student_299,14,Male,6,82.46,80,4.0,T0163,Math,49,7496,50,Not Available,Master,38748,No,Walk,No,No,No,Semester 1,2,50,74,81,71,88
S00300,Student_300,17,Female,5,82.08,56,2.8,T0008,English,28,9832,379,Available,Bachelor,48975,No,Private,No,Yes,No,Semester 2,4,92,69,90,57,82
S00301,Student_301,10,Female,8,71.09,66,3.3,T0347,Computer Science,92,3433,29,Not Available,PhD,96524,Yes,Walk,Yes,No,Yes,Semester 1,3,54,97,52,65,70
S00302,Student_302,10,Female,8,86.53,84,4.2,T0406,Science,14,8241,18,Not Available,PhD,57594,Yes,Walk,Yes,No,No,Semester 2,5,85,66,58,81,90
S00303,Student_303,12,Female,6,91.26,97,4.85,T0377,English,78,6155,322,Not Available,Bachelor,23249,No,Private,Yes,No,No,Semester 1,3,61,55,52,54,75
S00304,Student_304,15,Male,9,73.43,86,4.3,T0152,Geography,23,2948,133,Not Available,High School,81929,Yes,Private,No,Yes,No,Semester 2,4,65,85,85,85,54
S00305,Student_305,11,Female,5,79.16,67,3.35,T0322,Science,58,1327,212,Not Available,High School,49108,No,Private,Yes,Yes,Yes,Semester 2,3,65,90,62,74,58
S00306,Student_306,14,Male,8,93.44,82,4.1,T0095,Computer Science,73,6396,410,Not Available,Bachelor,41541,No,Bus,Yes,Yes,Yes,Semester 1,4,70,69,98,65,94
S00307,Student_307,13,Female,5,80.98,53,2.65,T0214,History,66,1703,87,Available,Master,64661,Yes,Private,No,Yes,No,Semester 1,5,82,75,83,73,82
S00308,Student_308,11,Male,8,77.25,72,3.6,T0064,Science,44,7119,219,Not Available,Master,39423,No,Walk,Yes,No,No,Semester 2,2,75,89,79,63,74
S00309,Student_309,17,Male,9,90.17,60,3.0,T0065,English,94,7298,27,Available,PhD,78851,Yes,Bus,No,No,Yes,Semester 1,1,52,99,65,62,96
